"","pi=0.01","pi=0.05","pi=0.1","pi=0.2"
"156",0.0184374999999997,0.0418749999999997,0.0678124999999997,0.20546875
"157",0.0114062499999997,0.0465624999999997,0.0987499999999998,0.2121875
"158",0.0132812499999997,0.0793749999999997,0.0774999999999997,0.1528125
"159",0.0184374999999997,0.0648437499999997,0.0846874999999997,0.204375
"160",0.0385937499999997,0.0770312499999997,0.0831249999999997,0.18671875
"161",2.44140624966694e-06,0.0564062499999997,0.11984375,0.1621875
"162",0.0406249999999997,0.0468749999999997,0.0820312499999998,0.20703125
"163",0.0170312499999997,0.0340624999999997,0.123125,0.2146875
"164",0.0321874999999997,0.0899999999999997,0.0923437499999998,0.18953125
"165",0.0167968749999997,0.0449999999999997,0.1140625,0.23
"166",1.22070312466693e-06,0.0614062499999997,0.1065625,0.2046875
"167",3.05175780916933e-07,0.0571874999999997,0.11375,0.17578125
"168",0.0292187499999997,0.0789062499999997,0.0992187499999997,0.2025
"169",0.0127343749999997,0.0806249999999997,0.0867187499999997,0.1921875
"170",1.22070312466693e-06,0.0646874999999997,0.10375,0.2065625
"171",6.10351562166934e-07,0.0556249999999997,0.1021875,0.185625
"172",0.0196874999999997,0.0393749999999997,0.0781249999999997,0.215
"173",0.00570312499999967,0.0612499999999997,0.11375,0.1990625
"174",0.0167187499999997,0.0412499999999997,0.0698437499999997,0.2234375
"175",1.22070312466693e-06,0.0153124999999997,0.0693749999999997,0.1596875
"176",0.0235937499999997,0.0290624999999997,0.1121875,0.173125
"177",0.0437499999999997,0.0549999999999997,0.0828124999999997,0.1625
"178",0.0187499999999997,0.0773437499999997,0.14875,0.1978125
"179",0.0249999999999997,0.0462499999999997,0.10875,0.189375
"180",0.00562499999999967,0.0846874999999997,0.0862499999999997,0.1853125
"181",2.44140624966694e-06,0.0443749999999997,0.118125,0.186875
"182",0.0242187499999997,0.0562499999999997,0.0934374999999998,0.175
"183",0.0218749999999997,0.0559374999999997,0.1396875,0.16625
"184",0.0231249999999997,0.0496874999999997,0.0884374999999998,0.178125
"185",0.0232812499999997,0.0606249999999997,0.1021875,0.19109375
"186",0.00406249999999967,0.1034375,0.0499999999999997,0.215
"187",0.0117187499999997,0.0684374999999997,0.1071875,0.2
"188",0.00578124999999967,0.0431249999999997,0.1325,0.22125
"189",4.88281249966694e-06,0.0401562499999997,0.13359375,0.20625
"190",0.0142187499999997,0.0251562499999997,0.0948437499999998,0.19484375
"191",0.0384374999999997,0.0492187499999997,0.1025,0.2134375
"192",0.0228124999999997,0.0740624999999997,0.0956249999999998,0.1896875
"193",2.44140624966694e-06,0.0484374999999997,0.1175,0.155625
"194",0.0253124999999997,0.0737499999999997,0.0934374999999998,0.2021875
"195",0.0287499999999997,0.0142187499999997,0.10671875,0.2075
"196",0.0156249999999997,0.0599999999999997,0.0871874999999998,0.18375
"197",0.00515624999999967,0.0331249999999997,0.11859375,0.1453125
"198",0.00390624999999967,0.0712499999999997,0.1303125,0.1921875
"199",0.0143749999999997,0.0640624999999997,0.10546875,0.17125
"200",0.00464843749999967,0.0268749999999997,0.10203125,0.1903125
"201",0.00539062499999967,0.0337499999999997,0.0829687499999997,0.1928125
"202",0.0174999999999997,0.0424999999999997,0.121875,0.18765625
"203",4.88281249966694e-06,0.0310937499999997,0.0643749999999997,0.190625
"204",0.00593749999999967,0.0493749999999997,0.0656249999999997,0.180625
"205",0.0278124999999997,0.0440624999999997,0.1159375,0.2246875
"206",0.0195312499999997,0.0154687499999997,0.1159375,0.18375
"207",6.10351562166934e-07,0.0309374999999997,0.0640624999999997,0.21984375
"208",0.00421874999999967,0.0456249999999997,0.0946874999999998,0.2153125
"209",0.00687499999999967,2.44140624966694e-06,0.1165625,0.2084375
"210",0.0198437499999997,0.0356249999999997,0.0890624999999997,0.2221875
"211",0.00874999999999967,0.0809374999999997,0.12640625,0.19375
"212",0.0224999999999997,0.0278124999999997,0.0840624999999997,0.2046875
"213",6.10351562166934e-07,0.0357812499999997,0.0943749999999998,0.2109375
"214",0.0262499999999997,0.0631249999999997,0.12625,0.1909375
"215",0.0143749999999997,0.0473437499999997,0.110625,0.2071875
"216",0.00523437499999967,0.0231249999999997,0.106875,0.210625
"217",0.00921874999999968,0.0381249999999997,0.0893749999999997,0.176875
"218",0.0265624999999997,0.0773437499999997,0.0456249999999997,0.2275
"219",6.10351562166934e-07,0.0465624999999997,0.0831249999999997,0.21828125
"220",0.00749999999999967,0.0409374999999997,0.0953124999999997,0.14375
"221",0.0206249999999997,0.0164062499999997,0.0737499999999997,0.195
"222",0.0348437499999997,0.0418749999999997,0.1078125,0.173125
"223",0.0231249999999997,0.0553124999999997,0.0704687499999997,0.22
"224",0.0184374999999997,0.0459374999999997,0.0879687499999997,0.2003125
"225",1.22070312466693e-06,0.0315624999999997,0.0831249999999997,0.214375
"226",6.10351562166934e-07,0.0318749999999997,0.12375,0.1809375
"227",0.00820312499999967,0.0509374999999997,0.1028125,0.2015625
"228",1.22070312466693e-06,0.0406249999999997,0.1103125,0.234375
"229",0.00867187499999967,0.0557812499999997,0.100625,0.19375
"230",1.22070312466693e-06,0.0524999999999997,0.1228125,0.2034375
"231",0.0114062499999997,0.0434374999999997,0.0682812499999997,0.158125
"232",0.00937499999999968,0.0393749999999997,0.101875,0.1715625
"233",0.0262499999999997,0.0554687499999997,0.0856249999999997,0.15625
"234",0.0276562499999997,0.0448437499999997,0.11015625,0.1859375
"235",0.0342187499999997,0.0439062499999997,0.0920312499999998,0.17
"236",0.0132812499999997,0.0374999999999997,0.1175,0.195
"237",1.22070312466693e-06,0.0203124999999997,0.0874999999999997,0.189375
"238",0.0153124999999997,0.0203124999999997,0.0659374999999997,0.19875
"239",0.00468749999999967,0.0553124999999997,0.0890624999999997,0.1784375
"240",0.0337499999999997,0.0531249999999997,0.0793749999999997,0.1546875
"241",6.10351562166934e-07,0.0462499999999997,0.1046875,0.165625
"242",0.0101562499999997,0.0456249999999997,0.0893749999999997,0.1525
"243",0.0251562499999997,0.0451562499999997,0.0987499999999998,0.2315625
"244",0.0164062499999997,0.0393749999999997,0.0820312499999998,0.18875
"245",0.0249999999999997,0.0562499999999997,0.0660937499999997,0.2246875
"246",0.0120312499999997,0.0609374999999997,0.0556249999999997,0.2203125
"247",0.00640624999999967,0.0371874999999997,0.1065625,0.203125
"248",1.22070312466693e-06,0.0356249999999997,0.0774999999999997,0.181875
"249",0.0307812499999997,0.0634374999999997,0.0896874999999998,0.17875
"250",1.22070312466693e-06,0.0406249999999997,0.0457812499999997,0.2209375
"251",0.0237499999999997,0.0574999999999997,0.0979687499999997,0.2190625
"252",0.0134374999999997,0.0404687499999997,0.1328125,0.185625
"253",0.0178124999999997,0.0593749999999997,0.1240625,0.1915625
"254",6.10351562166934e-07,0.0628124999999997,0.0943749999999998,0.189375
"255",4.88281249966694e-06,0.0815624999999997,0.0974999999999998,0.19546875
"256",0.00554687499999967,0.0448437499999997,0.1021875,0.13171875
"257",0.0190624999999997,0.0690624999999997,0.1153125,0.2225
"258",0.0278124999999997,0.0546874999999997,0.11015625,0.143125
"259",6.10351562166934e-07,0.0656249999999997,0.10953125,0.150625
"260",3.9062499999667e-05,0.0634374999999997,0.10125,0.23171875
"261",0.0343749999999997,0.0567187499999997,0.11640625,0.20125
"262",0.0187499999999997,0.0215624999999997,0.0687499999999997,0.181875
"263",1.9531249999667e-05,0.0328124999999997,0.12375,0.2009375
"264",0.0257812499999997,0.0296874999999997,0.0882812499999998,0.186875
"265",0.0332812499999997,0.0571874999999997,0.0731249999999997,0.2221875
"266",0.0256249999999997,0.0468749999999997,0.11328125,0.221875
"267",0.0320312499999997,0.0334374999999997,0.1159375,0.2015625
"268",0.00828124999999967,0.0617187499999997,0.0853124999999997,0.2109375
"269",1.22070312466693e-06,0.0368749999999997,0.1209375,0.1934375
"270",0.00749999999999967,0.0728124999999997,0.10375,0.1946875
"271",0.0118749999999997,0.0965624999999997,0.1046875,0.215
"272",0.0189062499999997,0.0349999999999997,0.111875,0.16734375
"273",6.10351562166934e-07,0.0318749999999997,0.115625,0.21
"274",0.0118749999999997,0.0721874999999997,0.118125,0.205625
"275",0.0293749999999997,0.0331249999999997,0.0696874999999997,0.1853125
"276",0.0223437499999997,0.0649999999999997,0.0909374999999998,0.1828125
"277",0.0166406249999997,0.0424999999999997,0.101875,0.2303125
"278",0.00367187499999967,0.0474999999999997,0.1003125,0.189375
"279",0.00968749999999968,0.0723437499999997,0.1303125,0.16640625
"280",0.0343749999999997,0.0567187499999997,0.0793749999999997,0.205
"281",0.0181249999999997,0.0373437499999997,0.0971874999999998,0.1753125
"282",1.22070312466693e-06,0.0656249999999997,0.0862499999999997,0.20375
"283",0.0393749999999997,0.0260937499999997,0.11765625,0.2228125
"284",0.00796874999999967,0.0614062499999997,0.0774999999999997,0.2
"285",0.0404687499999997,0.0574999999999997,0.10015625,0.206875
"286",0.0349999999999997,0.0656249999999997,0.0899999999999997,0.196875
"287",0.0242187499999997,0.0978124999999997,0.0743749999999997,0.220625
"288",7.8124999999667e-05,0.0626562499999997,0.0842187499999997,0.155625
"289",0.0249999999999997,0.0446874999999997,0.125,0.20375
"290",0.0136718749999997,0.0296874999999997,0.1115625,0.1678125
"291",0.0242187499999997,0.0506249999999997,0.0774999999999997,0.19546875
"292",2.44140624966694e-06,0.0543749999999997,0.0890624999999997,0.1746875
"293",9.76562499966694e-06,0.0307812499999997,0.115625,0.17890625
"294",0.0312499999999997,0.0628124999999997,0.0671874999999997,0.1978125
"295",0.0521874999999997,0.0415624999999997,0.114375,0.16828125
"296",0.0112499999999997,0.0606249999999997,0.0878124999999997,0.211875
"297",0.000781249999999668,0.0349999999999997,0.0665624999999997,0.2275
"298",0.0307812499999997,0.0649999999999997,0.0887499999999997,0.2434375
"299",0.0159374999999997,0.0587499999999997,0.0990624999999997,0.19
"300",0.0218749999999997,0.0262499999999997,0.1071875,0.19484375
"301",0.0237499999999997,0.0399999999999997,0.11109375,0.1865625
"302",0.0199999999999997,0.0718749999999997,0.125625,0.171875
"303",0.0239062499999997,0.0434374999999997,0.1415625,0.2115625
"304",0.00812499999999967,0.0590624999999997,0.12421875,0.1928125
"305",0.0367187499999997,0.0671874999999997,0.0893749999999997,0.16125
"306",0.0259374999999997,0.0423437499999997,0.10875,0.198125
"307",1.22070312466693e-06,0.0221874999999997,0.0673437499999997,0.210625
"308",0.00742187499999967,0.0607812499999997,0.0981249999999998,0.1915625
"309",0.00749999999999967,0.0574999999999997,0.0862499999999997,0.175
"310",0.0145312499999997,0.0784374999999997,0.0999999999999998,0.2353125
"311",0.0331249999999997,0.0453124999999997,0.126875,0.20796875
"312",0.0223437499999997,0.0999999999999998,0.1315625,0.208125
"313",0.0414062499999997,0.0593749999999997,0.0967187499999997,0.205625
"314",0.00371093749999967,0.0410937499999997,0.0957812499999998,0.201875
"315",0.0190624999999997,0.0601562499999997,0.13546875,0.1775
"316",0.0124999999999997,0.0340624999999997,0.0649999999999997,0.174375
"317",0.0449999999999997,0.0346874999999997,0.106875,0.211875
"318",0.0109374999999997,0.0446874999999997,0.0906249999999997,0.223125
"319",0.0251562499999997,0.0548437499999997,0.1221875,0.1984375
"320",0.00749999999999967,0.0284374999999997,0.115,0.2640625
"321",0.0256249999999997,0.0110937499999997,0.0978124999999997,0.201875
"322",0.0148437499999997,0.0537499999999997,0.0774999999999997,0.203125
"323",0.0149999999999997,0.0668749999999997,0.125,0.181875
"324",6.10351562166934e-07,0.0414062499999997,0.108125,0.2365625
"325",0.000234374999999667,0.0626562499999997,0.0685937499999997,0.1721875
"326",1.22070312466693e-06,0.0668749999999997,0.11890625,0.1590625
"327",0.0218749999999997,0.0279687499999997,0.121875,0.15625
"328",0.00843749999999967,0.0428124999999997,0.0906249999999997,0.1515625
"329",0.0176562499999997,0.0753124999999997,0.11390625,0.195
"330",0.0201562499999997,0.0532812499999997,0.11671875,0.173125
"331",0.0262499999999997,0.0581249999999997,0.1378125,0.2203125
"332",0.00499999999999967,0.0656249999999997,0.0974999999999998,0.1740625
"333",0.0306249999999997,0.0256249999999997,0.1065625,0.2546875
"334",0.0143749999999997,0.0343749999999997,0.0928124999999997,0.1715625
"335",0.00757812499999967,0.0731249999999997,0.0778124999999997,0.18
"336",0.00640624999999967,0.0573437499999997,0.0710937499999997,0.2315625
"337",0.0114062499999997,0.0368749999999997,0.1503125,0.194375
"338",0.0229687499999997,0.0706249999999997,0.0753124999999997,0.180625
"339",0.0248437499999997,0.0590624999999997,0.11,0.205
"340",0.0248437499999997,0.0598437499999997,0.0996874999999998,0.1734375
"341",0.0189062499999997,0.0503124999999997,0.0531249999999997,0.2225
"342",0.0268749999999997,0.0396874999999997,0.0593749999999997,0.1975
"343",0.00749999999999967,0.0812499999999997,0.10375,0.233125
"344",0.0160937499999997,0.0690624999999997,0.0854687499999997,0.1703125
"345",2.44140624966694e-06,0.0437499999999997,0.11515625,0.184375
"346",0.00601562499999967,0.00687499999999967,0.105,0.219375
"347",0.00937499999999968,0.0407812499999997,0.1134375,0.1975
"348",0.0181249999999997,4.88281249966694e-06,0.0762499999999997,0.1990625
"349",0.00718749999999967,0.0348437499999997,0.1096875,0.1959375
"350",0.0399999999999997,0.0226562499999997,0.1021875,0.226875
"351",0.00742187499999967,0.0278124999999997,0.1053125,0.19125
"352",0.00921874999999968,0.0459374999999997,0.0923437499999998,0.1896875
"353",1.22070312466693e-06,0.0445312499999997,0.1015625,0.1625
"354",0.0403124999999997,0.0484374999999997,0.0864062499999997,0.209375
"355",0.0210937499999997,0.0481249999999997,0.12875,0.180625
"356",0.0110937499999997,0.0503124999999997,0.1078125,0.1821875
"357",0.00984374999999968,0.0468749999999997,0.0984374999999998,0.18375
"358",0.0139062499999997,0.0724999999999997,0.0959374999999998,0.173125
"359",0.0218749999999997,0.0756249999999997,0.126875,0.204375
"360",0.0143749999999997,0.0371874999999997,0.139375,0.183125
"361",0.0226562499999997,0.0445312499999997,0.0668749999999997,0.164375
"362",0.00374999999999967,0.0534374999999997,0.1096875,0.21125
"363",0.0381249999999997,0.0468749999999997,0.1221875,0.20328125
"364",0.0359374999999997,0.0529687499999997,0.0876562499999997,0.1765625
"365",0.0146093749999997,0.0485937499999997,0.0803124999999997,0.174375
"366",1.22070312466693e-06,0.0589062499999997,0.0984374999999998,0.1890625
"367",0.0251562499999997,0.0223437499999997,0.113125,0.16859375
"368",0.00898437499999967,0.0409374999999997,0.0857812499999998,0.2025
"369",0.0124999999999997,0.0459374999999997,0.108125,0.22375
"370",1.22070312466693e-06,0.0451562499999997,0.1121875,0.1809375
"371",0.00812499999999967,0.0756249999999997,0.10875,0.215
"372",0.0185937499999997,0.0584374999999997,0.10859375,0.1925
"373",0.0139062499999997,0.0731249999999997,0.1046875,0.1946875
"374",6.10351562166934e-07,0.0253124999999997,0.0603124999999997,0.2234375
"375",0.0293749999999997,0.0789062499999997,0.100625,0.21265625
"376",0.0229687499999997,0.0587499999999997,0.1125,0.2121875
"377",9.76562499966694e-06,0.0176562499999997,0.0999999999999998,0.195
"378",0.0281249999999997,0.0618749999999997,0.0743749999999997,0.1834375
"379",0.0210937499999997,0.0453124999999997,0.0946874999999998,0.22515625
"380",0.000156249999999667,0.0562499999999997,0.1128125,0.1959375
"381",9.76562499966694e-06,0.0624999999999997,0.0899999999999997,0.208125
"382",0.0274999999999997,0.0521874999999997,0.0806249999999997,0.1846875
"383",0.0226562499999997,0.0492187499999997,0.0717187499999997,0.19125
"384",0.0163281249999997,0.0203124999999997,0.0785937499999997,0.221875
"385",0.0187499999999997,0.0474999999999997,0.0918749999999997,0.2265625
"386",6.10351562166934e-07,0.0453124999999997,0.115,0.16375
"387",2.44140624966694e-06,0.0576562499999997,0.10390625,0.174375
"388",0.00968749999999968,0.0556249999999997,0.0974999999999998,0.2175
"389",0.0135937499999997,0.0365624999999997,0.0787499999999997,0.208125
"390",0.0370312499999997,0.0843749999999997,0.1203125,0.14359375
"391",0.0309374999999997,0.0474999999999997,0.0856249999999997,0.2103125
"392",0.0134374999999997,0.0631249999999997,0.1096875,0.19
"393",0.0362499999999997,0.0726562499999997,0.1103125,0.17421875
"394",0.00874999999999967,0.0493749999999997,0.0921874999999998,0.200625
"395",0.0443749999999997,0.0681249999999997,0.0656249999999997,0.18453125
"396",0.0174999999999997,0.0664062499999997,0.0840624999999997,0.1525
"397",0.0106249999999997,0.0526562499999997,0.0848437499999997,0.2
"398",0.00609374999999967,0.0385937499999997,0.0910937499999998,0.1953125
"399",0.0196874999999997,0.0309374999999997,0.0903124999999997,0.16234375
"400",0.0198437499999997,0.0499999999999997,0.0998437499999998,0.173125
"401",4.88281249966694e-06,0.0424999999999997,0.1075,0.2025
"402",1.22070312466693e-06,0.0321874999999997,0.0893749999999997,0.224375
"403",0.0259374999999997,0.0756249999999997,0.0906249999999997,0.220625
"404",0.0562499999999997,0.0584374999999997,0.104375,0.1715625
"405",0.0132031249999997,0.0543749999999997,0.0782812499999997,0.1771875
"406",0.0120312499999997,0.0596874999999997,0.0946874999999998,0.188125
"407",0.0133593749999997,0.0403124999999997,0.1025,0.18234375
"408",0.0214062499999997,0.0418749999999997,0.0837499999999997,0.20765625
"409",0.0180468749999997,0.0757812499999997,0.1025,0.2003125
