"","theta=0.01","theta=0.05","theta=0.1","theta=0.2"
"54",0.105,0.101171875,0.10609375,0.14861328125
"55",0.0678125000000004,0.0787500000000004,0.0925585937500004,0.14642578125
"56",0.1047265625,0.11115234375,0.1178515625,0.16802734375
"57",0.126328125,0.111015625,0.139453125,0.207880859375
"58",0.10759765625,0.10814453125,0.125234375,0.180947265625
"59",0.1085546875,0.1173046875,0.1091015625,0.16337890625
"60",0.105,0.0965234375000004,0.0999414062500004,0.124140625
"61",0.0885937500000004,0.103359375,0.11333984375,0.1850830078125
"62",0.0992578125000004,0.0981640625000004,0.1173046875,0.0944726562500004
"63",0.1014453125,0.0924218750000004,0.0984375000000004,0.160302734375
"64",0.0853125000000004,0.1129296875,0.0844921875000004,0.120859375
"65",0.10951171875,0.11046875,0.12619140625,0.20234375
"66",0.103359375,0.1334375,0.123046875,0.203779296875
"67",0.1304296875,0.113203125,0.13453125,0.159140625
"68",0.1080078125,0.106640625,0.1290625,0.1599609375
"69",0.0970703125000004,0.1260546875,0.1014453125,0.13576171875
"70",0.1151171875,0.0857226562500004,0.13630859375,0.2034375
"71",0.0802539062500004,0.1353515625,0.0820312500000004,0.13466796875
"72",0.1380859375,0.1227734375,0.13453125,0.17814453125
"73",0.1211328125,0.0965234375000004,0.130703125,0.2043603515625
"74",0.0984375000000004,0.1069140625,0.0976171875000004,0.18375
"75",0.1041796875,0.0896875000000004,0.125234375,0.20876953125
"76",0.0825781250000004,0.11265625,0.0872265625000004,0.137607421875
"77",0.1129296875,0.156953125,0.11333984375,0.1266015625
"78",0.1528515625,0.1266015625,0.1621484375,0.1282421875
"79",0.1287890625,0.0995312500000004,0.1364453125,0.146015625
"80",0.103359375,0.130703125,0.107734375,0.11361328125
"81",0.127421875,0.0985742187500004,0.1408203125,0.20603515625
"82",0.0987109375000004,0.11744140625,0.0959765625000004,0.118876953125
"83",0.10595703125,0.10076171875,0.1326171875,0.200703125
"84",0.0872265625000004,0.1246875,0.10376953125,0.1845361328125
"85",0.1203125,0.1014453125,0.13671875,0.1484765625
"86",0.0924218750000004,0.0855859375000004,0.0995312500000004,0.16201171875
"87",0.0798437500000004,0.0864062500000004,0.0906445312500004,0.126328125
"88",0.0828515625000004,0.1074609375,0.0902343750000004,0.173359375
"89",0.11087890625,0.0858593750000004,0.1052734375,0.16720703125
"90",0.0784765625000004,0.146015625,0.10404296875,0.0708203125000004
"91",0.1402734375,0.0861328125000004,0.1596875,0.13876953125
"92",0.0782031250000004,0.1233203125,0.108076171875,0.165771484375
"93",0.1227734375,0.0899609375000004,0.1293359375,0.135078125
"94",0.0801171875000004,0.0929687500000004,0.105546875,0.156884765625
"95",0.0849023437500004,0.0866796875000004,0.0984375000000004,0.159140625
"96",0.0820312500000004,0.0727343750000004,0.11265625,0.202001953125
"97",0.0782031250000004,0.0829882812500004,0.0817578125000004,0.1200390625
"98",0.0760156250000004,0.0978906250000004,0.0803906250000004,0.0810742187500004
"99",0.105546875,0.0899609375000004,0.1173046875,0.20548828125
"100",0.0888671875000004,0.101171875,0.0952929687500004,0.12947265625
"101",0.105,0.132890625,0.1107421875,0.16091796875
"102",0.1200390625,0.0768359375000004,0.1539453125,0.15544921875
"103",0.0869531250000004,0.100078125,0.0771093750000004,0.1386328125
"104",0.10171875,0.0724609375000004,0.0962500000000004,0.14751953125
"105",0.0683593750000004,0.0719140625000004,0.0970703125000004,0.10923828125
"106",0.0604296875000004,0.1052734375,0.0918750000000004,0.14369140625
"107",0.0984375000000004,0.0887304687500004,0.1107421875,0.204189453125
"108",0.0743750000000004,0.0787500000000004,0.1255078125,0.0637109375000004
"109",0.0710937500000004,0.1246875,0.1003515625,0.16583984375
"110",0.11798828125,0.0861328125000004,0.0920117187500004,0.1699072265625
"111",0.0918750000000004,0.0985742187500004,0.123046875,0.178828125
"112",0.0902343750000004,0.0806640625000004,0.0847656250000004,0.118125
"113",0.0753320312500004,0.123046875,0.1063671875,0.14765625
"114",0.1178515625,0.129609375,0.1118359375,0.20220703125
"115",0.1255078125,0.0991210937500004,0.1315234375,0.1244140625
"116",0.0877734375000004,0.0891406250000004,0.127421875,0.174384765625
"117",0.0907812500000004,0.0790234375000004,0.11552734375,0.143076171875
"118",0.0861328125000004,0.1183984375,0.0883203125000004,0.0989843750000004
"119",0.11484375,0.0995312500000004,0.0948828125000004,0.16830078125
"120",0.10390625,0.0950195312500004,0.12673828125,0.18142578125
"121",0.0820312500000004,0.14013671875,0.0992578125000004,0.1260546875
"122",0.1386328125,0.0866796875000004,0.0992578125000004,0.14765625
"123",0.0787500000000004,0.0966601562500004,0.14546875,0.17158203125
"124",0.0995312500000004,0.1271484375,0.1112890625,0.2034716796875
"125",0.1287890625,0.129609375,0.112109375,0.189287109375
"126",0.1298828125,0.0900976562500004,0.1276953125,0.182314453125
"127",0.0809375000000004,0.124140625,0.129609375,0.17869140625
"128",0.11921875,0.1211328125,0.0984375000000004,0.1571923828125
"129",0.114296875,0.115390625,0.1290625,0.1730859375
"130",0.118671875,0.0771093750000004,0.1225,0.1533984375
"131",0.0731445312500004,0.1290625,0.11716796875,0.121953125
"132",0.125234375,0.135625,0.0773828125000004,0.154150390625
"133",0.123046875,0.10609375,0.130703125,0.151484375
"134",0.10609375,0.1183984375,0.14396484375,0.12140625
"135",0.1233203125,0.11333984375,0.0984375000000004,0.203916015625
"136",0.0998046875000004,0.13384765625,0.1326171875,0.203642578125
"137",0.129609375,0.0847656250000004,0.119765625,0.13671875
"138",0.0784765625000004,0.1159375,0.136171875,0.118671875
"139",0.1140234375,0.0831250000000004,0.1129296875,0.1916796875
"140",0.0648046875000004,0.1074609375,0.12673828125,0.15927734375
"141",0.1101953125,0.10609375,0.10267578125,0.12810546875
"142",0.0970703125000004,0.0885937500000004,0.121953125,0.1334375
"143",0.0855859375000004,0.0814843750000004,0.1225,0.1342578125
"144",0.0820312500000004,0.0948828125000004,0.1134765625,0.16515625
"145",0.0970703125000004,0.13275390625,0.0965234375000004,0.0872265625000004
"146",0.1156640625,0.0754687500000004,0.0828515625000004,0.14984375
"147",0.11962890625,0.10541015625,0.1348046875,0.15654296875
"148",0.0751953125000004,0.0937890625000004,0.1375390625,0.127763671875
"149",0.10814453125,0.0839453125000004,0.0893457031250004,0.1107421875
"150",0.1019921875,0.1203125,0.0954296875000004,0.17294921875
"151",0.0935156250000004,0.100625,0.0894140625000004,0.108759765625
"152",0.0855859375000004,0.0989843750000004,0.0782031250000004,0.2033349609375
"153",0.0962500000000004,0.0801171875000004,0.1225,0.12837890625
"154",0.0842187500000004,0.138359375,0.10103515625,0.1342578125
"155",0.0776562500000004,0.104453125,0.11470703125,0.139521484375
"156",0.1378125,0.13548828125,0.0925585937500004,0.2113671875
"157",0.0957031250000004,0.13029296875,0.146015625,0.1490234375
"158",0.1378125,0.0710937500000004,0.1287890625,0.168095703125
"159",0.121953125,0.10650390625,0.1337109375,0.202958984375
"160",0.0686328125000004,0.0803906250000004,0.10732421875,0.11935546875
"161",0.10185546875,0.0951562500000004,0.1107421875,0.149228515625
"162",0.0823046875000004,0.0959765625000004,0.0816210937500004,0.161396484375
"163",0.0843554687500004,0.124140625,0.0943359375000004,0.12208984375
"164",0.0861328125000004,0.0814843750000004,0.0877734375000004,0.1687109375
"165",0.1225,0.13685546875,0.1353515625,0.126875
"166",0.0808007812500004,0.10240234375,0.0877734375000004,0.1216796875
"167",0.1260546875,0.1203125,0.12578125,0.166044921875
"168",0.0892773437500004,0.112109375,0.1238671875,0.170078125
"169",0.1159375,0.1255078125,0.12482421875,0.17158203125
"170",0.108828125,0.1047265625,0.1331640625,0.161123046875
"171",0.114296875,0.0892773437500004,0.1028125,0.0812109375000004
"172",0.10171875,0.1156640625,0.0762890625000004,0.16146484375
"173",0.0894140625000004,0.105546875,0.12154296875,0.1408203125
"174",0.10458984375,0.0984375000000004,0.1200390625,0.13234375
"175",0.10404296875,0.1216796875,0.10732421875,0.17705078125
"176",0.0817578125000004,0.0756054687500004,0.1364453125,0.203642578125
"177",0.115390625,0.0730078125000004,0.0853125000000004,0.0907812500000004
"178",0.0694531250000004,0.1216796875,0.1309765625,0.1298828125
"179",0.0727343750000004,0.0832617187500004,0.1008984375,0.12564453125
"180",0.1123828125,0.1424609375,0.1446484375,0.15708984375
"181",0.0810742187500004,0.1074609375,0.1085546875,0.1834765625
"182",0.14875,0.0809375000000004,0.0864062500000004,0.142529296875
"183",0.1107421875,0.123046875,0.13234375,0.183271484375
"184",0.0907812500000004,0.0907812500000004,0.0921484375000004,0.1246875
"185",0.1183984375,0.1353515625,0.1320703125,0.1616015625
"186",0.0918750000000004,0.0978906250000004,0.10787109375,0.10349609375
"187",0.1397265625,0.10171875,0.1058203125,0.1402734375
"188",0.0880468750000004,0.0470312500000004,0.0552343750000004,0.11142578125
"189",0.1036328125,0.1058203125,0.10171875,0.14751953125
"190",0.0535937500000004,0.136171875,0.14328125,0.15353515625
"191",0.1069140625,0.1353515625,0.1334375,0.168232421875
"192",0.133984375,0.0924218750000004,0.0929687500000004,0.0974804687500004
"193",0.13138671875,0.11484375,0.10021484375,0.171103515625
"194",0.0946093750000004,0.0984375000000004,0.0957031250000004,0.147109375
"195",0.104453125,0.1260546875,0.136171875,0.20671875
"196",0.0962500000000004,0.0962500000000004,0.115390625,0.1544921875
"197",0.11703125,0.107734375,0.1134765625,0.170966796875
"198",0.0962500000000004,0.0973437500000004,0.124140625,0.16146484375
"199",0.10609375,0.1225,0.126875,0.14177734375
"200",0.0902343750000004,0.1378125,0.1421875,0.20548828125
"201",0.1183984375,0.10171875,0.0981640625000004,0.120859375
"202",0.137265625,0.1112890625,0.1293359375,0.16556640625
"203",0.1041796875,0.0896875000000004,0.11005859375,0.1145703125
"204",0.105546875,0.1260546875,0.139453125,0.13453125
"205",0.0806640625000004,0.0594726562500004,0.0925585937500004,0.1080078125
"206",0.1227734375,0.0738281250000004,0.0858593750000004,0.1473828125
"207",0.0678125000000004,0.1145703125,0.109921875,0.1457421875
"208",0.0658984375000004,0.1225,0.12796875,0.172265625
"209",0.1162109375,0.0678125000000004,0.0590625000000004,0.1125537109375
"210",0.1145703125,0.0918750000000004,0.0959765625000004,0.1539453125
"211",0.0628906250000004,0.1151171875,0.12578125,0.2048046875
"212",0.0907812500000004,0.0926953125000004,0.0940625000000004,0.1309765625
"213",0.117578125,0.1287890625,0.141640625,0.1495703125
"214",0.0894140625000004,0.0887304687500004,0.0935156250000004,0.1255078125
"215",0.1244140625,0.0951562500000004,0.1145703125,0.1465625
"216",0.0853125000000004,0.1326171875,0.100078125,0.161875
"217",0.103359375,0.11197265625,0.136171875,0.14697265625
"218",0.0963867187500004,0.114296875,0.1091015625,0.10158203125
"219",0.126875,0.100625,0.13125,0.20125
"220",0.11484375,0.0401953125000004,0.1225,0.141708984375
"221",0.10541015625,0.0829882812500004,0.0563281250000004,0.14150390625
"222",0.0891406250000004,0.105546875,0.0902343750000004,0.187099609375
"223",0.0365039062500004,0.0903710937500004,0.1298828125,0.143828125
"224",0.0864062500000004,0.118125,0.0943359375000004,0.19673828125
"225",0.0978906250000004,0.0820312500000004,0.13890625,0.1845703125
"226",0.0738281250000004,0.0984375000000004,0.11498046875,0.131796875
"227",0.108828125,0.0899609375000004,0.1074609375,0.16666015625
"228",0.0751953125000004,0.13125,0.10376953125,0.1640625
"229",0.0913281250000004,0.104453125,0.13890625,0.1203125
"230",0.0828515625000004,0.112109375,0.11484375,0.130703125
"231",0.12359375,0.10828125,0.126875,0.15900390625
"232",0.0995312500000004,0.126875,0.100625,0.20384765625
"233",0.114296875,0.0751953125000004,0.130703125,0.120859375
"234",0.105,0.10390625,0.0809375000000004,0.13603515625
"235",0.12578125,0.0935156250000004,0.0940625000000004,0.131455078125
"236",0.0708203125000004,0.1047265625,0.1134765625,0.1391796875
"237",0.1003515625,0.0946093750000004,0.1156640625,0.143828125
"238",0.0864062500000004,0.1282421875,0.10541015625,0.17267578125
"239",0.1101953125,0.0992578125000004,0.140546875,0.11443359375
"240",0.0935156250000004,0.0623437500000004,0.11046875,0.15873046875
"241",0.12044921875,0.0799804687500004,0.0849023437500004,0.152646484375
"242",0.0885937500000004,0.100625,0.1189453125,0.1523046875
"243",0.0680859375000004,0.0812109375000004,0.11853515625,0.1791015625
"244",0.0801171875000004,0.1019921875,0.0880468750000004,0.17390625
"245",0.0921484375000004,0.0924218750000004,0.10048828125,0.11498046875
"246",0.0782031250000004,0.0984375000000004,0.11498046875,0.18279296875
"247",0.10513671875,0.0869531250000004,0.0962500000000004,0.1354541015625
"248",0.0929687500000004,0.0585156250000004,0.112109375,0.1821435546875
"249",0.0995312500000004,0.0470312500000004,0.0612500000000004,0.148203125
"250",0.0820312500000004,0.0984375000000004,0.0530468750000004,0.1977978515625
"251",0.0596093750000004,0.0771093750000004,0.11880859375,0.2020703125
"252",0.0608398437500004,0.0916015625000004,0.0824414062500004,0.11265625
"253",0.10541015625,0.1036328125,0.0891406250000004,0.2025146484375
"254",0.0795703125000004,0.1479296875,0.0542773437500004,0.168984375
"255",0.0910546875000004,0.132890625,0.108828125,0.1509375
"256",0.0916015625000004,0.106640625,0.144921875,0.206923828125
"257",0.0529101562500004,0.10828125,0.138359375,0.13193359375
"258",0.0992578125000004,0.11662109375,0.1096484375,0.0950195312500004
"259",0.13671875,0.1129296875,0.1071875,0.2047021484375
"260",0.1233203125,0.10677734375,0.120859375,0.171650390625
"261",0.0970703125000004,0.1003515625,0.118671875,0.104453125
"262",0.1014453125,0.1134765625,0.1071875,0.17349609375
"263",0.11634765625,0.0705468750000004,0.11265625,0.16830078125
"264",0.1096484375,0.1282421875,0.0973437500000004,0.20630859375
"265",0.1112890625,0.0918750000000004,0.1205859375,0.14669921875
"266",0.102265625,0.0782031250000004,0.0695898437500004,0.18798828125
"267",0.1159375,0.1225,0.14546875,0.172197265625
"268",0.0637109375000004,0.1216796875,0.0891406250000004,0.169052734375
"269",0.12208984375,0.0885937500000004,0.0782031250000004,0.1473828125
"270",0.0859960937500004,0.126875,0.1320703125,0.1334375
"271",0.0730078125000004,0.10828125,0.13234375,0.1905859375
"272",0.1156640625,0.111015625,0.0864062500000004,0.16994140625
"273",0.11484375,0.1244140625,0.14150390625,0.178623046875
"274",0.0902343750000004,0.1074609375,0.1052734375,0.10390625
"275",0.1222265625,0.1183984375,0.10828125,0.1741796875
"276",0.106640625,0.0667187500000004,0.1358984375,0.145126953125
"277",0.10513671875,0.0973437500000004,0.1129296875,0.2042236328125
"278",0.1162109375,0.107734375,0.12359375,0.1298828125
"279",0.1162109375,0.0973437500000004,0.0732812500000004,0.153466796875
"280",0.119765625,0.128515625,0.1162109375,0.1246875
"281",0.0708203125000004,0.0784765625000004,0.1203125,0.1255078125
"282",0.0888671875000004,0.11060546875,0.0844921875000004,0.21205078125
"283",0.1025390625,0.0773828125000004,0.1659765625,0.161396484375
"284",0.1025390625,0.1156640625,0.1255078125,0.1222265625
"285",0.1566796875,0.0838085937500004,0.0905078125000004,0.14765625
"286",0.0833984375000004,0.1085546875,0.13166015625,0.1703515625
"287",0.0995312500000004,0.0814843750000004,0.0784765625000004,0.18005859375
"288",0.0866796875000004,0.0795703125000004,0.119765625,0.144375
"289",0.117578125,0.0932421875000004,0.1069140625,0.12373046875
"290",0.0806640625000004,0.124140625,0.114296875,0.20904296875
"291",0.10431640625,0.114296875,0.0894140625000004,0.184912109375
"292",0.0891406250000004,0.0946093750000004,0.1096484375,0.14806640625
"293",0.0732812500000004,0.0913281250000004,0.1091015625,0.16365234375
"294",0.0877734375000004,0.1183984375,0.12796875,0.154013671875
"295",0.1255078125,0.0855859375000004,0.1271484375,0.137265625
"296",0.107734375,0.1233203125,0.1052734375,0.1419140625
"297",0.0776562500000004,0.0940625000000004,0.0939257812500004,0.0917382812500004
"298",0.0853125000000004,0.0803906250000004,0.1162109375,0.12591796875
"299",0.11552734375,0.0996679687500004,0.0801171875000004,0.2031982421875
"300",0.0691796875000004,0.0929687500000004,0.1290625,0.2010791015625
"301",0.11306640625,0.121953125,0.10609375,0.1364453125
"302",0.10828125,0.11375,0.1115625,0.1616015625
"303",0.0853125000000004,0.1222265625,0.10951171875,0.12646484375
"304",0.0694531250000004,0.1479296875,0.0992578125000004,0.149296875
"305",0.0887304687500004,0.12140625,0.11552734375,0.1211328125
"306",0.0946093750000004,0.0959765625000004,0.1298828125,0.21328125
"307",0.1101953125,0.106640625,0.12578125,0.1730859375
"308",0.1115625,0.0765625000000004,0.13822265625,0.147109375
"309",0.12359375,0.1028125,0.148203125,0.2038134765625
"310",0.141640625,0.0836718750000004,0.123046875,0.129609375
"311",0.123046875,0.0957031250000004,0.11921875,0.10787109375
"312",0.0885937500000004,0.13125,0.105546875,0.1151171875
"313",0.1071875,0.141640625,0.0809375000000004,0.155654296875
"314",0.0680859375000004,0.0967968750000004,0.0973437500000004,0.1091015625
"315",0.1003515625,0.0978906250000004,0.0787500000000004,0.152099609375
"316",0.0877734375000004,0.12796875,0.1115625,0.20439453125
"317",0.0978906250000004,0.0750585937500004,0.1266015625,0.167890625
"318",0.1282421875,0.109375,0.1457421875,0.16310546875
"319",0.13234375,0.1036328125,0.10458984375,0.14478515625
"320",0.100625,0.1036328125,0.12673828125,0.1375390625
"321",0.0924218750000004,0.1249609375,0.1424609375,0.14259765625
"322",0.1375390625,0.123046875,0.0926953125000004,0.20521484375
"323",0.0656250000000004,0.1019921875,0.1173046875,0.1544921875
"324",0.106640625,0.0844921875000004,0.1255078125,0.17158203125
"325",0.0943359375000004,0.0962500000000004,0.1203125,0.16625
"326",0.1194921875,0.1287890625,0.123046875,0.0885937500000004
"327",0.11744140625,0.1134765625,0.0973437500000004,0.0739648437500004
"328",0.0984375000000004,0.1227734375,0.0849023437500004,0.102060546875
"329",0.0768359375000004,0.114296875,0.118671875,0.203505859375
"330",0.0954296875000004,0.0899609375000004,0.116484375,0.1517578125
"331",0.1260546875,0.114296875,0.13056640625,0.147109375
"332",0.10677734375,0.113203125,0.0899609375000004,0.203984375
"333",0.0716406250000004,0.0754687500000004,0.1271484375,0.15845703125
"334",0.1200390625,0.1402734375,0.1115625,0.141640625
"335",0.1203125,0.0929687500000004,0.1446484375,0.203984375
"336",0.0921484375000004,0.109375,0.11333984375,0.140546875
"337",0.1167578125,0.0980273437500004,0.105,0.163310546875
"338",0.1123828125,0.0875000000000004,0.0992578125000004,0.203642578125
"339",0.13890625,0.0689062500000004,0.1052734375,0.16515625
"340",0.0940625000000004,0.153125,0.0541406250000004,0.19837890625
"341",0.1071875,0.0816210937500004,0.1490234375,0.12919921875
"342",0.0962500000000004,0.114296875,0.0678125000000004,0.168779296875
"343",0.0784765625000004,0.10609375,0.126328125,0.16966796875
"344",0.0642578125000004,0.0445703125000004,0.1309765625,0.12345703125
"345",0.1509375,0.0585156250000004,0.107802734375,0.1714453125
"346",0.0771093750000004,0.0992578125000004,0.0798437500000004,0.0847656250000004
"347",0.1134765625,0.0828515625000004,0.11498046875,0.13521484375
"348",0.100078125,0.113203125,0.113203125,0.182109375
"349",0.0519531250000004,0.108828125,0.114296875,0.15859375
"350",0.10390625,0.11046875,0.118125,0.11087890625
"351",0.0803906250000004,0.0899609375000004,0.1178515625,0.16228515625
"352",0.117578125,0.121953125,0.11525390625,0.14765625
"353",0.105546875,0.113203125,0.1369921875,0.18033203125
"354",0.11265625,0.113203125,0.12564453125,0.170283203125
"355",0.0768359375000004,0.0782031250000004,0.11703125,0.137265625
"356",0.111015625,0.0992578125000004,0.0771093750000004,0.1482373046875
"357",0.105546875,0.0817578125000004,0.0891406250000004,0.1626953125
"358",0.108828125,0.12578125,0.0940625000000004,0.15435546875
"359",0.0916015625000004,0.1115625,0.11265625,0.15107421875
"360",0.1030859375,0.105,0.120859375,0.158046875
"361",0.0836718750000004,0.1036328125,0.104453125,0.0883203125000004
"362",0.1282421875,0.13015625,0.1047265625,0.163583984375
"363",0.1091015625,0.14,0.13890625,0.18046875
"364",0.10158203125,0.0697265625000004,0.137265625,0.20439453125
"365",0.0976171875000004,0.10759765625,0.0732812500000004,0.166591796875
"366",0.1266015625,0.12796875,0.123046875,0.137470703125
"367",0.1391796875,0.0894140625000004,0.1337109375,0.146015625
"368",0.0661718750000004,0.0749218750000004,0.0946093750000004,0.20576171875
"369",0.11265625,0.1019921875,0.0735546875000004,0.107734375
"370",0.1246875,0.106640625,0.1047265625,0.1118359375
"371",0.0883203125000004,0.0988476562500004,0.127421875,0.1052734375
"372",0.0779296875000004,0.1052734375,0.11484375,0.170830078125
"373",0.0999414062500004,0.1123828125,0.0940625000000004,0.155791015625
"374",0.112109375,0.11921875,0.12072265625,0.17431640625
"375",0.0839453125000004,0.11662109375,0.1320703125,0.15859375
"376",0.109921875,0.107734375,0.135625,0.0607031250000004
"377",0.1123828125,0.0902343750000004,0.1246875,0.1342578125
"378",0.11046875,0.1112890625,0.11689453125,0.2034375
"379",0.11375,0.1091015625,0.1276953125,0.144375
"380",0.10650390625,0.1069140625,0.12208984375,0.15982421875
"381",0.0675390625000004,0.0724609375000004,0.101171875,0.202958984375
"382",0.104453125,0.100625,0.0839453125000004,0.1457421875
"383",0.1123828125,0.11265625,0.10609375,0.204873046875
"384",0.10828125,0.0896875000000004,0.11333984375,0.0965234375000004
"385",0.0787500000000004,0.0902343750000004,0.0929687500000004,0.184775390625
"386",0.0987109375000004,0.0746484375000004,0.0989843750000004,0.144375
"387",0.11375,0.0935156250000004,0.0772460937500004,0.1714453125
"388",0.0929687500000004,0.0926953125000004,0.0899609375000004,0.148818359375
"389",0.0831250000000004,0.117578125,0.106640625,0.2036767578125
"390",0.0694531250000004,0.1071875,0.121953125,0.116484375
"391",0.0812109375000004,0.10705078125,0.1115625,0.12140625
"392",0.0924218750000004,0.0931054687500004,0.114296875,0.1071875
"393",0.113203125,0.13138671875,0.0954296875000004,0.204189453125
"394",0.1069140625,0.0900976562500004,0.14041015625,0.10568359375
"395",0.0967968750000004,0.118671875,0.10814453125,0.2040185546875
"396",0.0746484375000004,0.1200390625,0.117578125,0.0911914062500004
"397",0.1222265625,0.0918750000000004,0.11703125,0.18087890625
"398",0.0866796875000004,0.0645312500000004,0.0999414062500004,0.0833984375000004
"399",0.112109375,0.0825781250000004,0.0721875000000004,0.188671875
"400",0.1123828125,0.0906445312500004,0.10171875,0.1397265625
"401",0.0946093750000004,0.10623046875,0.11306640625,0.1632421875
"402",0.0661718750000004,0.100078125,0.10404296875,0.141708984375
"403",0.0836718750000004,0.1028125,0.116484375,0.1818359375
"404",0.0896875000000004,0.103359375,0.11689453125,0.0932421875000004
"405",0.0907812500000004,0.1140234375,0.0962500000000004,0.2031982421875
"406",0.0943359375000004,0.0995312500000004,0.1222265625,0.2031982421875
"407",0.0984375000000004,0.0993945312500004,0.1036328125,0.1555859375
"408",0.10609375,0.107734375,0.0925585937500004,0.12755859375
"409",0.0880468750000004,0.0760156250000004,0.117578125,0.203505859375
"410",0.0910546875000004,0.0916015625000004,0.0913281250000004,0.12126953125
"411",0.10623046875,0.10828125,0.11279296875,0.14177734375
"412",0.0814843750000004,0.1003515625,0.12291015625,0.16296875
"413",0.0854492187500004,0.108828125,0.1246875,0.1880908203125
"414",0.1058203125,0.103359375,0.1233203125,0.2069921875
"415",0.0853125000000004,0.112109375,0.1216796875,0.1666259765625
"416",0.100625,0.11525390625,0.11265625,0.1621484375
"417",0.11375,0.0864062500000004,0.1222265625,0.203642578125
"418",0.1129296875,0.14984375,0.0803906250000004,0.160849609375
"419",0.0762890625000004,0.11306640625,0.1495703125,0.1632421875
"420",0.14875,0.123046875,0.128515625,0.15326171875
"421",0.11046875,0.1290625,0.1320703125,0.140546875
"422",0.1183984375,0.0872265625000004,0.11921875,0.1736328125
"423",0.126875,0.0996679687500004,0.0792968750000004,0.1397265625
"424",0.0913281250000004,0.0751953125000004,0.0998046875000004,0.1462890625
"425",0.10390625,0.1112890625,0.0771093750000004,0.159140625
"426",0.0628906250000004,0.0951562500000004,0.11484375,0.1572265625
"427",0.11046875,0.1203125,0.12140625,0.0828515625000004
"428",0.11375,0.0823046875000004,0.11375,0.111015625
"429",0.0787500000000004,0.0764257812500004,0.0809375000000004,0.16078125
"430",0.0741015625000004,0.0757421875000004,0.0977539062500004,0.206513671875
"431",0.0760156250000004,0.1159375,0.0910546875000004,0.191611328125
"432",0.1183984375,0.11375,0.1205859375,0.1517578125
