"","1k","5k","1w"
"115",0.1337109375,0.0991210937500004,0.0803906250000004
"116",0.0648046875000004,0.0891406250000004,0.0954296875000004
"117",0.0663085937500004,0.0790234375000004,0.0771093750000004
"118",0.178828125,0.1183984375,0.0970703125000004
"119",0.0803906250000004,0.0995312500000004,0.0861328125000004
"120",0.0686328125000004,0.0950195312500004,0.0896875000000004
"121",0.0989843750000004,0.14013671875,0.0970703125000004
"122",0.147109375,0.0866796875000004,0.0987109375000004
"123",0.170625,0.0966601562500004,0.1025390625
"124",0.0827148437500004,0.1271484375,0.12140625
"125",0.1271484375,0.129609375,0.0978906250000004
"126",0.0787500000000004,0.0900976562500004,0.106640625
"127",0.126875,0.124140625,0.0879101562500004
"128",0.0527734375000004,0.1211328125,0.0875000000000004
"129",0.0875000000000004,0.115390625,0.10677734375
"130",0.0777929687500004,0.0771093750000004,0.0866796875000004
"131",0.0404687500000004,0.1290625,0.111015625
"132",0.0853125000000004,0.135625,0.11470703125
"133",0.1566796875,0.10609375,0.11744140625
"134",0.105,0.1183984375,0.109921875
"135",0.161328125,0.11333984375,0.0918750000000004
"136",0.0954296875000004,0.13384765625,0.0828515625000004
"137",0.0989843750000004,0.0847656250000004,0.0954296875000004
"138",0.1041796875,0.1159375,0.1205859375
"139",2.13623046919409e-06,0.0831250000000004,0.1052734375
"140",0.1725390625,0.1074609375,0.10609375
"141",0.11484375,0.10609375,0.10171875
"142",0.228046875,0.0885937500000004,0.1189453125
"143",3.41796875004441e-05,0.0814843750000004,0.10390625
"144",0.14765625,0.0948828125000004,0.0926953125000004
"145",0.100625,0.13275390625,0.1203125
"146",0.114296875,0.0754687500000004,0.0937890625000004
"147",0.1225,0.10541015625,0.105546875
"148",0.135625,0.0937890625000004,0.101171875
"149",0.137265625,0.0839453125000004,0.0612500000000004
"150",0.0388281250000004,0.1203125,0.127421875
"151",0.0831250000000004,0.100625,0.10390625
"152",0.0612500000000004,0.0989843750000004,0.1028125
"153",0.0929687500000004,0.0801171875000004,0.0906445312500004
"154",0.0648046875000004,0.138359375,0.0957031250000004
"155",0.0401953125000004,0.104453125,0.0877734375000004
"156",0.10158203125,0.13548828125,0.0607031250000004
"157",0.125234375,0.13029296875,0.0858593750000004
"158",0.0749218750000004,0.0710937500000004,0.102265625
"159",0.0772460937500004,0.10650390625,0.0910546875000004
"160",0.10609375,0.0803906250000004,0.1276953125
"161",0.10541015625,0.0951562500000004,0.0935156250000004
"162",0.0849023437500004,0.0959765625000004,0.0784765625000004
"163",0.0838085937500004,0.124140625,0.109921875
"164",0.14642578125,0.0814843750000004,0.102265625
"165",0.117578125,0.13685546875,0.0866796875000004
"166",0.0626171875000004,0.10240234375,0.0946093750000004
"167",0.1014453125,0.1203125,0.1260546875
"168",0.0210546875000004,0.112109375,0.0959765625000004
"169",0.1200390625,0.1255078125,0.117578125
"170",0.121953125,0.1047265625,0.1255078125
"171",0.103359375,0.0892773437500004,0.1052734375
"172",0.0993945312500004,0.1156640625,0.0977539062500004
"173",0.1052734375,0.105546875,0.123046875
"174",0.0607031250000004,0.0984375000000004,0.0853125000000004
"175",0.1225,0.1216796875,0.0989843750000004
"176",0.0792968750000004,0.0756054687500004,0.13357421875
"177",0.1421875,0.0730078125000004,0.1244140625
"178",1.28173828129441e-05,0.1216796875,0.0907812500000004
"179",0.1030859375,0.0832617187500004,0.0773828125000004
"180",0.0415625000000004,0.1424609375,0.109921875
"181",0.0751953125000004,0.1074609375,0.1225
"182",0.0907812500000004,0.0809375000000004,0.12140625
"183",0.104453125,0.123046875,0.0948828125000004
"184",0.1648828125,0.0907812500000004,0.0918750000000004
"185",0.13685546875,0.1353515625,0.0951562500000004
"186",6.40869140669408e-06,0.0978906250000004,0.1047265625
"187",0.12427734375,0.10171875,0.0772460937500004
"188",0.0425195312500004,0.0470312500000004,0.12455078125
"189",0.0612500000000004,0.1058203125,0.12359375
"190",0.1227734375,0.136171875,0.0751953125000004
"191",0.0823046875000004,0.1353515625,0.112109375
"192",0.0808007812500004,0.0924218750000004,0.1052734375
"193",0.1211328125,0.11484375,0.0828515625000004
"194",0.0464843750000004,0.0984375000000004,0.0951562500000004
"195",0.0689062500000004,0.1260546875,0.0809375000000004
"196",0.0628906250000004,0.0962500000000004,0.1008984375
"197",0.0768359375000004,0.107734375,0.1069140625
"198",0.1408203125,0.0973437500000004,0.129609375
"199",0.1101953125,0.1225,0.12318359375
"200",0.0196875000000004,0.1378125,0.0918750000000004
"201",0.0136718750000004,0.10171875,0.109921875
"202",0.12619140625,0.1112890625,0.0921484375000004
"203",0.0788867187500004,0.0896875000000004,0.111015625
"204",0.0497656250000004,0.1260546875,0.0940625000000004
"205",0.1856640625,0.0594726562500004,0.0946093750000004
"206",0.1369921875,0.0738281250000004,0.109921875
"207",0.0732812500000004,0.1145703125,0.0950195312500004
"208",0.0339062500000004,0.1225,0.0883203125000004
"209",0.219296875,0.0678125000000004,0.1435546875
"210",0.0705468750000004,0.0918750000000004,0.1194921875
"211",0.0410156250000004,0.1151171875,0.0853125000000004
"212",0.0765625000000004,0.0926953125000004,0.11375
"213",0.0257031250000004,0.1287890625,0.0694531250000004
"214",0.188125,0.0887304687500004,0.100078125
"215",0.1566796875,0.0951562500000004,0.1014453125
"216",0.0664453125000004,0.1326171875,0.0746484375000004
"217",0.100078125,0.11197265625,0.0833984375000004
"218",0.182109375,0.114296875,0.0896875000000004
"219",4.27246093794409e-06,0.100625,0.0764257812500004
"220",0.203984375,0.0401953125000004,0.1003515625
"221",0.0957031250000004,0.0829882812500004,0.1028125
"222",0.0791601562500004,0.105546875,0.0967968750000004
"223",0.0278906250000004,0.0903710937500004,0.0965234375000004
"224",3.41796875004441e-05,0.118125,0.0962500000000004
"225",0.0686328125000004,0.0820312500000004,0.10130859375
"226",0.14998046875,0.0984375000000004,0.0967968750000004
"227",0.1080078125,0.0899609375000004,0.0890039062500004
"228",0.0355468750000004,0.13125,0.109921875
"229",0.0821679687500004,0.104453125,0.100625
"230",0.16953125,0.112109375,0.0925585937500004
"231",0.0587890625000004,0.10828125,0.1071875
"232",4.27246093794409e-06,0.126875,0.105
"233",0.13138671875,0.0751953125000004,0.1058203125
"234",0.0415625000000004,0.10390625,0.0973437500000004
"235",0.0700000000000004,0.0935156250000004,0.112109375
"236",0.0762890625000004,0.1047265625,0.0817578125000004
"237",0.1473828125,0.0946093750000004,0.10609375
"238",0.1353515625,0.1282421875,0.115390625
"239",0.0847656250000004,0.0992578125000004,0.10595703125
"240",0.1599609375,0.0623437500000004,0.13125
"241",0.0812109375000004,0.0799804687500004,0.0940625000000004
"242",0.112109375,0.100625,0.0981640625000004
"243",0.0792968750000004,0.0812109375000004,0.0760156250000004
"244",0.0205078125000004,0.1019921875,0.0992578125000004
"245",0.16296875,0.0924218750000004,0.0984375000000004
"246",0.0713671875000004,0.0984375000000004,0.0962500000000004
"247",0.1151171875,0.0869531250000004,0.10390625
"248",0.1052734375,0.0585156250000004,0.121953125
"249",0.11908203125,0.0470312500000004,0.106640625
"250",0.162421875,0.0984375000000004,0.0833984375000004
"251",0.1719921875,0.0771093750000004,0.105546875
"252",0.0805273437500004,0.0916015625000004,0.0765625000000004
"253",0.12591796875,0.1036328125,0.1041796875
"254",6.40869140669408e-06,0.1479296875,0.0864062500000004
"255",0.0745117187500004,0.132890625,0.105546875
"256",0.0308984375000004,0.106640625,0.0866796875000004
"257",0.0899609375000004,0.10828125,0.11046875
"258",0.105546875,0.11662109375,0.0911914062500004
"259",0.15708984375,0.1129296875,0.1008984375
"260",0.1771875,0.10677734375,0.1028125
"261",0.1167578125,0.1003515625,0.1200390625
"262",0.0706835937500004,0.1134765625,0.0926953125000004
"263",0.1167578125,0.0705468750000004,0.1320703125
"264",0.0959765625000004,0.1282421875,0.0847656250000004
"265",0.1676171875,0.0918750000000004,0.105546875
"266",0.1052734375,0.0782031250000004,0.0866796875000004
"267",0.13015625,0.1225,0.0954296875000004
"268",0.0467578125000004,0.1216796875,0.0820312500000004
"269",0.0946093750000004,0.0885937500000004,0.10171875
"270",0.0790234375000004,0.126875,0.1123828125
"271",0.0963867187500004,0.10828125,0.0946093750000004
"272",0.00218750000000044,0.111015625,0.11333984375
"273",0.1533984375,0.1244140625,0.103359375
"274",0.0704101562500004,0.1074609375,0.0842187500000004
"275",0.108828125,0.1183984375,0.0967968750000004
"276",0.0924218750000004,0.0667187500000004,0.0989843750000004
"277",6.40869140669408e-06,0.0973437500000004,0.11388671875
"278",0.0855859375000004,0.107734375,0.0795703125000004
"279",0.11197265625,0.0973437500000004,0.1063671875
"280",0.1446484375,0.128515625,0.107734375
"281",0.11580078125,0.0784765625000004,0.0981640625000004
"282",0.133984375,0.11060546875,0.109375
"283",0.0814843750000004,0.0773828125000004,0.117578125
"284",0.0719140625000004,0.1156640625,0.10390625
"285",0.12359375,0.0838085937500004,0.1334375
"286",0.0503125000000004,0.1085546875,0.0870898437500004
"287",0.1085546875,0.0814843750000004,0.11908203125
"288",2.13623046919409e-06,0.0795703125000004,0.106640625
"289",0.106640625,0.0932421875000004,0.0940625000000004
"290",0.158046875,0.124140625,0.112109375
"291",0.0795703125000004,0.114296875,0.0738281250000004
"292",0.0885937500000004,0.0946093750000004,0.0984375000000004
"293",0.119765625,0.0913281250000004,0.1085546875
"294",0.13466796875,0.1183984375,0.12578125
"295",0.0642578125000004,0.0855859375000004,0.0864062500000004
"296",0.0671289062500004,0.1233203125,0.0959765625000004
"297",0.0896875000000004,0.0940625000000004,0.0831250000000004
"298",0.1925,0.0803906250000004,0.0932421875000004
"299",0.0153125000000004,0.0996679687500004,0.10705078125
"300",0.1101953125,0.0929687500000004,0.11375
"301",0.0905078125000004,0.121953125,0.11197265625
"302",0.0985742187500004,0.11375,0.10609375
"303",0.0907812500000004,0.1222265625,0.114296875
"304",0.1380859375,0.1479296875,0.0940625000000004
"305",0.10609375,0.12140625,0.1115625
"306",0.11662109375,0.0959765625000004,0.105546875
"307",0.0667187500000004,0.106640625,0.1069140625
"308",0.0226953125000004,0.0765625000000004,0.0951562500000004
"309",0.0382812500000004,0.1028125,0.0910546875000004
"310",0.1533984375,0.0836718750000004,0.0801171875000004
"311",0.0628906250000004,0.0957031250000004,0.0976171875000004
"312",0.1468359375,0.13125,0.0943359375000004
"313",4.27246093794409e-06,0.141640625,0.117578125
"314",0.10171875,0.0967968750000004,0.0885937500000004
"315",0.0723242187500004,0.0978906250000004,0.1071875
"316",0.1544921875,0.12796875,0.0691796875000004
"317",0.15640625,0.0750585937500004,0.0952929687500004
"318",0.118671875,0.109375,0.1156640625
"319",0.0675390625000004,0.1036328125,0.11265625
"320",0.0939257812500004,0.1036328125,0.0873632812500004
"321",0.0582421875000004,0.1249609375,0.0998046875000004
"322",0.0913281250000004,0.123046875,0.0967968750000004
"323",0.0232421875000004,0.1019921875,0.0959765625000004
"324",0.1096484375,0.0844921875000004,0.0787500000000004
"325",0.1074609375,0.0962500000000004,0.0921484375000004
"326",0.1807421875,0.1287890625,0.0973437500000004
"327",0.0896875000000004,0.1134765625,0.1118359375
"328",0.161328125,0.1227734375,0.105
"329",0.11046875,0.114296875,0.100625
"330",0.11921875,0.0899609375000004,0.1036328125
"331",0.1118359375,0.114296875,0.0743750000000004
"332",0.11142578125,0.113203125,0.109375
"333",0.0503125000000004,0.0754687500000004,0.0999414062500004
"334",0.14,0.1402734375,0.0891406250000004
"335",0.0432031250000004,0.0929687500000004,0.100625
"336",0.0958398437500004,0.109375,0.1025390625
"337",0.1085546875,0.0980273437500004,0.10390625
"338",0.0820312500000004,0.0875000000000004,0.0875000000000004
"339",0.0330859375000004,0.0689062500000004,0.1183984375
"340",0.0607031250000004,0.153125,0.0918750000000004
"341",0.18046875,0.0816210937500004,0.0970703125000004
"342",0.112109375,0.114296875,0.11443359375
"343",0.12810546875,0.10609375,0.0924218750000004
"344",0.0891406250000004,0.0445703125000004,0.14
"345",0.173359375,0.0585156250000004,0.13671875
"346",0.1282421875,0.0992578125000004,0.1047265625
"347",0.0757421875000004,0.0828515625000004,0.0940625000000004
"348",0.0136718750000004,0.113203125,0.0814843750000004
"349",0.1298828125,0.108828125,0.0987109375000004
"350",0.0924218750000004,0.11046875,0.0754687500000004
"351",0.129609375,0.0899609375000004,0.1112890625
"352",0.140546875,0.121953125,0.10828125
"353",0.1495703125,0.113203125,0.0959765625000004
"354",0.11251953125,0.113203125,0.0955664062500004
"355",0.0791601562500004,0.0782031250000004,0.0880468750000004
"356",0.0358203125000004,0.0992578125000004,0.0836718750000004
"357",0.0842187500000004,0.0817578125000004,0.1123828125
"358",0.0511328125000004,0.12578125,0.10171875
"359",0.0780664062500004,0.1115625,0.0869531250000004
"360",0.11990234375,0.105,0.11498046875
"361",0.0557812500000004,0.1036328125,0.10828125
"362",0.0101171875000004,0.13015625,0.1008984375
"363",0.0902343750000004,0.14,0.11484375
"364",0.1036328125,0.0697265625000004,0.0910546875000004
"365",0.0329492187500004,0.10759765625,0.1183984375
"366",0.0998046875000004,0.12796875,0.1115625
"367",0.1123828125,0.0894140625000004,0.0894140625000004
"368",2.13623046919409e-06,0.0749218750000004,0.109921875
"369",0.128515625,0.1019921875,0.0850390625000004
"370",0.0996679687500004,0.106640625,0.0909179687500004
"371",0.0298046875000004,0.0988476562500004,0.104453125
"372",0.1276953125,0.1052734375,0.108828125
"373",0.0858593750000004,0.1123828125,0.0995312500000004
"374",0.10390625,0.11921875,0.1014453125
"375",0.118671875,0.11662109375,0.0818945312500004
"376",0.1380859375,0.107734375,0.1112890625
"377",3.20434570356909e-06,0.0902343750000004,0.109375
"378",8.54492187544408e-06,0.1112890625,0.0792968750000004
"379",0.1509375,0.1091015625,0.101171875
"380",0.0768359375000004,0.1069140625,0.10021484375
"381",0.0976171875000004,0.0724609375000004,0.0896875000000004
"382",0.141640625,0.100625,0.104453125
"383",0.0989843750000004,0.11265625,0.0818945312500004
"384",0.13439453125,0.0896875000000004,0.1260546875
"385",0.167890625,0.0902343750000004,0.0768359375000004
"386",0.1101953125,0.0746484375000004,0.113203125
"387",0.118671875,0.0935156250000004,0.115390625
"388",0.1162109375,0.0926953125000004,0.10828125
"389",0.18046875,0.117578125,0.1173046875
"390",0.144921875,0.1071875,0.104453125
"391",0.0729394531250004,0.10705078125,0.0989843750000004
"392",0.117578125,0.0931054687500004,0.11265625
"393",0.0976171875000004,0.13138671875,0.0762890625000004
"394",0.1878515625,0.0900976562500004,0.1030859375
"395",0.11921875,0.118671875,0.0954296875000004
"396",0.144375,0.1200390625,0.10541015625
"397",0.0689062500000004,0.0918750000000004,0.0754687500000004
"398",0.0308984375000004,0.0645312500000004,0.0676757812500004
"399",0.14287109375,0.0825781250000004,0.0890039062500004
"400",0.1430078125,0.0906445312500004,0.0844921875000004
"401",0.0782031250000004,0.10623046875,0.0749218750000004
"402",0.154765625,0.100078125,0.10486328125
"403",0.0617968750000004,0.1028125,0.1028125
"404",0.0724609375000004,0.103359375,0.102265625
"405",0.16734375,0.1140234375,0.0782031250000004
"406",0.0864062500000004,0.0995312500000004,0.1019921875
"407",0.0265234375000004,0.0993945312500004,0.118125
"408",0.0741015625000004,0.107734375,0.1189453125
"409",0.1159375,0.0760156250000004,0.0888671875000004
"410",0.126328125,0.0916015625000004,0.0989843750000004
"411",0.0907812500000004,0.10828125,0.1290625
"412",0.0902343750000004,0.1003515625,0.11703125
"413",0.13248046875,0.108828125,0.103359375
"414",8.54492187544408e-06,0.103359375,0.109375
"415",0.1594140625,0.112109375,0.11375
"416",0.0955664062500004,0.11525390625,0.0831250000000004
"417",0.11279296875,0.0864062500000004,0.104453125
"418",0.0689062500000004,0.14984375,0.118671875
"419",4.27246093794409e-06,0.11306640625,0.0987109375000004
"420",0.1178515625,0.123046875,0.1290625
"421",0.0251562500000004,0.1290625,0.1071875
"422",0.10171875,0.0872265625000004,0.1091015625
"423",0.130703125,0.0996679687500004,0.0885937500000004
"424",0.0875000000000004,0.0751953125000004,0.1107421875
"425",0.00574218750000044,0.1112890625,0.0929687500000004
"426",0.0880468750000004,0.0951562500000004,0.1052734375
"427",0.0263867187500004,0.1203125,0.0918750000000004
"428",0.0962500000000004,0.0823046875000004,0.0973437500000004
"429",0.0864062500000004,0.0764257812500004,0.100078125
"430",0.11634765625,0.0757421875000004,0.10828125
"431",0.0873632812500004,0.1159375,0.0931054687500004
"432",0.0700000000000004,0.11375,0.10609375
"433",0.0557812500000004,0.1309765625,0.1003515625
"434",0.0858593750000004,0.12564453125,0.0861328125000004
"435",0.0486718750000004,0.1041796875,0.116484375
"436",0.0488085937500004,0.1123828125,0.11921875
"437",0.0812109375000004,0.0851757812500004,0.0888671875000004
"438",0.1626953125,0.1019921875,0.132890625
"439",0.0825781250000004,0.102265625,0.1162109375
"440",0.126328125,0.102265625,0.0981640625000004
"441",0.254296875,0.12810546875,0.113203125
"442",0.10431640625,0.10609375,0.0885937500000004
"443",0.1030859375,0.119765625,0.1058203125
"444",0.0957031250000004,0.146015625,0.11990234375
"445",0.1183984375,0.10390625,0.100625
"446",0.0992578125000004,0.0795703125000004,0.104453125
"447",0.126875,0.1118359375,0.0967968750000004
"448",0.1222265625,0.1282421875,0.1091015625
"449",0.0857226562500004,0.0404687500000004,0.0779296875000004
"450",0.10158203125,0.0929687500000004,0.0995312500000004
"451",0.0809375000000004,0.0995312500000004,0.0954296875000004
"452",0.0758789062500004,0.1140234375,0.0973437500000004
"453",0.13125,0.1159375,0.0875000000000004
"454",0.13111328125,0.0650781250000004,0.0951562500000004
"455",0.1140234375,0.0612500000000004,0.12796875
"456",0.126875,0.1364453125,0.0932421875000004
"457",0.1244140625,0.13890625,0.1028125
"458",0.0985742187500004,0.0943359375000004,0.12359375
"459",0.13671875,0.1071875,0.129609375
"460",0.0833984375000004,0.0965234375000004,0.0976171875000004
"461",0.0849023437500004,0.1408203125,0.0875000000000004
"462",0.16365234375,0.0806640625000004,0.0896875000000004
"463",0.123046875,0.10609375,0.10294921875
"464",0.114296875,0.0783398437500004,0.0957031250000004
"465",0.000546875000000444,0.1334375,0.0809375000000004
"466",0.170625,0.0844921875000004,0.1096484375
"467",0.0983007812500004,0.128515625,0.1096484375
"468",0.16515625,0.107734375,0.1074609375
"469",0.0828515625000004,0.0749218750000004,0.130703125
"470",0.0180468750000004,0.0888671875000004,0.10240234375
"471",0.1577734375,0.1151171875,0.1216796875
"472",0.156953125,0.0751953125000004,0.102265625
"473",0.129609375,0.10759765625,0.0970703125000004
"474",0.1575,0.0907812500000004,0.116484375
"475",0.0549609375000004,0.0918750000000004,0.0976171875000004
"476",0.0813476562500004,0.0579687500000004,0.1260546875
"477",0.0842187500000004,0.1074609375,0.10609375
"478",0.1378125,0.124140625,0.0853125000000004
"479",0.10513671875,0.0877734375000004,0.1244140625
"480",8.54492187544408e-06,0.0959765625000004,0.0839453125000004
"481",0.11798828125,0.1091015625,0.0966601562500004
"482",0.1162109375,0.1276953125,0.11580078125
"483",0.0795703125000004,0.112109375,0.0716406250000004
"484",0.2020703125,0.0853125000000004,0.0965234375000004
"485",0.00492187500000044,0.0924218750000004,0.11046875
"486",0.0984375000000004,0.0572851562500004,0.1003515625
"487",0.112109375,0.1225,0.1085546875
"488",0.130703125,0.0880468750000004,0.0989843750000004
"489",0.0880468750000004,0.0976171875000004,0.0869531250000004
"490",0.1550390625,0.0865429687500004,0.11046875
"491",0.1632421875,0.1266015625,0.0888671875000004
"492",0.1348046875,0.1468359375,0.105
"493",0.131796875,0.136171875,0.10705078125
"494",0.1815625,0.109375,0.1047265625
"495",0.1156640625,0.0566015625000004,0.10390625
"496",2.13623046919409e-06,0.0924218750000004,0.1030859375
"497",0.0754687500000004,0.107734375,0.0683593750000004
"498",0.107734375,0.1435546875,0.1014453125
"499",0.102265625,0.111015625,0.1145703125
"500",0.0760156250000004,0.1014453125,0.108828125
"501",0.0341796875000004,0.0973437500000004,0.0894140625000004
"502",3.20434570356909e-06,0.120859375,0.0937890625000004
"503",0.1156640625,0.12359375,0.0944726562500004
"504",0.1115625,0.13015625,0.101171875
"505",0.10759765625,0.0888671875000004,0.1173046875
"506",0.0806640625000004,0.0765625000000004,0.1145703125
"507",0.11224609375,0.14984375,0.103359375
"508",2.13623046919409e-06,0.1025390625,0.0957031250000004
"509",0.0812109375000004,0.120859375,0.0970703125000004
"510",0.0697265625000004,0.0508593750000004,0.0970703125000004
"511",0.0798437500000004,0.0967968750000004,0.0872265625000004
"512",0.0920117187500004,0.13453125,0.1140234375
"513",0.0139453125000004,0.0697265625000004,0.1069140625
"514",0.0999414062500004,0.0505859375000004,0.0858593750000004
"515",0.0653515625000004,0.0825781250000004,0.0776562500000004
"516",0.10240234375,0.0866796875000004,0.0929687500000004
"517",0.117578125,0.0708203125000004,0.109375
"518",0.11921875,0.10828125,0.0966601562500004
"519",3.41796875004441e-05,0.1173046875,0.0924218750000004
"520",0.0421093750000004,0.1047265625,0.1014453125
"521",0.12140625,0.0773828125000004,0.1085546875
"522",0.1315234375,0.1096484375,0.0972070312500004
"523",0.0875000000000004,0.0891406250000004,0.0661718750000004
"524",0.0809375000000004,0.0798437500000004,0.0921484375000004
"525",0.1271484375,0.0697265625000004,0.0814843750000004
"526",0.0992578125000004,0.0962500000000004,0.0854492187500004
"527",0.0875000000000004,0.0902343750000004,0.132890625
"528",0.12783203125,0.11921875,0.0909179687500004
"529",0.0916015625000004,0.1036328125,0.0902343750000004
"530",0.188125,0.1225,0.0981640625000004
"531",0.0246093750000004,0.116484375,0.0859960937500004
"532",0.1211328125,0.1304296875,0.1069140625
"533",0.1462890625,0.10171875,0.0970703125000004
"534",0.0809375000000004,0.10294921875,0.117578125
"535",0.0976171875000004,0.0896875000000004,0.112109375
"536",0.0798437500000004,0.106640625,0.0978906250000004
"537",0.10171875,0.0399218750000004,0.1309765625
"538",0.0829882812500004,0.1337109375,0.0973437500000004
"539",0.0957031250000004,0.0885937500000004,0.109375
